1001,0.9165151066647954
1002,0.6970609186165507
1003,0.595325340557398
1004,0.5379963417484287
1005,0.5030119762861989
1006,0.5203900836451426
1007,0.6380236827119786
1008,0.7868503098207545
1009,0.8533554377963671
1010,0.775007190456115
1011,0.7198336888741487
1012,0.8076629213828014
1013,0.37632752559061217
1014,0.8828102023711691
1015,0.6358462913222196
1016,0.7421441490007339
1017,0.6932539043153275
1018,0.7592133140231783
1019,0.8356253695028218
1020,0.7059833594024788
1021,0.6878989872432866
1022,0.7434761698916811
1023,0.8972983073627638
1024,0.7337388371011804
1025,0.7074215840748742
1026,0.8315199569021501
1027,0.6296151412423497
1028,0.4406166744645799
1029,0.7323287137227292
1030,0.5441265938459883
1031,0.6427992738480195
1032,0.6873088840716297
1033,0.7813540261719527
1034,0.6475243482411009
1035,0.9819879974309499
1036,0.8622352570093345
1037,0.6280981416866853
1038,1
1039,0.7221879378071324
1040,0.783573525130858
1041,0.8596537031114875
1042,0.7351424469847354
1043,0.7100280141501104
1044,0.7792619876209651
1045,0.6662369451706609
1046,0.7453505905718566
1047,0.8422330005982724
1048,0.9899872361277362
1049,0.8773039883536214
1050,1
1051,0.8245518862169472
1052,0.6743954511722552
1053,0.7113583348405202
1054,0.7915638306328967
1055,0.8985249128028002
1056,0.7459874572872478
1057,0.7269486649171445
1058,0.8559446819327057
1059,0.5808355613314118
1060,0.8724282081830593
1061,1
1062,0.5342716046459873
1063,0.5856272987621476
1064,1
1065,0.7241859725273829
1066,0.7637179631279978
1067,0.7938051507707788
1068,0.8309880854353263
1069,0.6872717656508316
1070,0.8704246545690295
1071,0.6365759634406206
1072,0.6637725244371945
1073,0.6469358845122019
1074,0.9266670367018136
1075,0.7304043734631576
1076,0.7550490461309434
1077,0.8874407581494255
1078,0.558077005308625
1079,0.8079892196728173
1080,0.7771423241649529
1081,0.7600886768995321
1082,0.6237006248905401
1083,0.8595829106194078
1084,0.9038264538503393
1085,0.7355230982357939
1086,0.7259509986291803
1087,0.754335295490539
1088,0.8125396125019034
1089,0.7374238537194019
1090,0.8424052088040613
1091,0.5629780355355103
1092,0.6272440865831566
1093,0.7725813580145179
1094,0.903605622868145
1095,0.8329631867295532
1096,0.6112215432366341
1097,0.4984647741274584
1098,0.9386550294990061
1099,0.8612550857697565
1100,0.835512131576311
1101,0.5781728955013089
1102,0.7162839054279411
1103,0.8583223938247644
1104,0.5217546220256416
1105,0.5712544267182079
1106,0.7031710109669467
1107,0.6443071645831463
1108,0.7240977202345206
1109,0.5379929884770309
1110,0.7031146604991045
1111,0.7852429238081002
1112,0.6434188315685028
1113,0.8036921750655421
1114,0.714499295189164
1115,0.6743607048452918
1116,0.7380040366907153
1117,0.6420247944708394
1118,0.7170744131194492
1119,0.688928194544475
1120,0.7465923894416612
1121,0.5086765293496077
1122,0.9047397325778153
1123,0.6363020147638307
1124,0.5640124484817537
1125,0.775472985771314
1126,0.8242295861615037
1127,0.7702815761725905
1128,0.8827508011943956
1129,0.8825353307169845
1130,0.8302624028738614
1131,0.6513616440666772
1132,0.6626435176536449
1133,0.6648815784916529
1134,0.9441556536481085
1135,0.6887681547131772
1136,0.687558000660691
1137,0.6544190920058324
1138,0.6049286766133413
1139,0.6766474726089295
1140,0.8316127494068272
1141,0.7319475948472824
1142,0.6134670421067256
1143,0.644684792125629
1144,0.9699023559668124
1145,0.8548769327756882
1146,0.6937658319189703
1147,0.6793443940236724
1148,0.7975645679406475
1149,0.51168015255293
1150,0.8241848098557785
1151,0.7777453468730375
1152,0.6943472354874763
1153,0.803173949945778
1154,0.8738638234789323
1155,0.7205309548828387
1156,0.7258862834585875
1157,0.7957068415749059
1158,0.8135476038112504
1159,0.7766666019555982
1160,0.602298250459187
1161,0.4886497269193646
1162,0.7759161373757646
